text,label,source
eating food restaurant found hair it. not want eat more!,angry,empdial
supposed cook dinner tonight no idea cook.,anxious,empdial
"suffered terrible acne younger thankfully, rarely ever started college.",joyful,empdial
really looking foward see husband end year.,joyful,empdial
trip disneyland.,anxious,empdial
"remember twentieth birthday expected celebrate alone. lo behold returned work family friend waited around house party me. ended heck night, along full cake favorite bakery.",anxious,empdial
went thought great interview. called today say not get job.,sad,empdial
friend bought new range rover. so envious him.,angry,empdial
"making casserole pulled oven, part oven mitt insolated burned hand, causing drop glass door stove shattering door.",sad,empdial
met stranger offered ride go work,content,empdial
proud brother graduated high school,joyful,empdial
"brother law, buy game whenever wants!",angry,empdial
son born never felt so much concern another person. would move mountain him.,content,empdial
huge conflict parent moving another country simply enraged trying control life.,angry,empdial
brother coming back trip. expecting bring gift.,sad,empdial
get so happy get visit family holidays. favorite time year!,joyful,empdial
told kid clean gone house looked worse left,sad,empdial
went date night. great time very sure go sometime soon.,content,empdial
found old beenie baby day. remember thought going worth fortune,content,empdial
"ordered pizza got drunk one day ordered donut hole it. get door gave u way food ordered, amazing.",anxious,empdial
kid got back house no longer quiet. cant stand sometimes,angry,empdial
girlfriend gave box chocolate day. thought so sweet her.,sad,empdial
running late work morning. let dog outside forgot make sure came back. lost,sad,empdial
high school went torn condo.,sad,empdial
so tired late school every day. wait sister get ready take forever! would rather ride bus!,angry,empdial
working so much lately. two beach trip coming september can't wait!,joyful,empdial
knew 7 foot tall!,anxious,empdial
"so happy! went casino 1,000 slot machine.",joyful,empdial
"scared upcoming job interview, get really nervous type thing",anxious,empdial
gang selling drug corner street. afraid walk around.,anxious,empdial
"visited old high school yesterday. man, really brought back",sad,empdial
dad got brother watch not me.,angry,empdial
today swarm wasp chasing me. so scared.,anxious,empdial
so grossed see ex,angry,empdial
dog got grape day toddler hid toy dog found them. know grape not good dogs! made so nervous!,anxious,empdial
"envious coworker, very smart athletic",angry,empdial
achieved new project work make big difference difficult task done. result co worker many task faster save lot time.,joyful,empdial
backing driveway ran bike told kid put away. so mad.,angry,empdial
car got towed getting coffee bos,angry,empdial
put bid house really want! praying get it!,joyful,empdial
no one even care me.,sad,empdial
"sitting plane next older man, telling visited father, sad dementia remember anymore. trying comfort him, mostly worry happen dad, too.",content,empdial
stole mother purse. wanted buy video game. got caught felt so bad got mad me.,sad,empdial
"neighbor, asked date, even though know married. told no",content,empdial
"graduated college last year, so happy.",joyful,empdial
finally graduated 4 year traning!,joyful,empdial
"holding brother's newborn earlier today... held little bit, facing me, puked me. pretty cool. can't get smell baby vomit nose.",angry,empdial
close friend trusted work go husband first separated not want deal other.,content,empdial
saw guy dump pile garbage truck freeway. so messed dangerous drivers.,angry,empdial
really sad boat sunk last week.,sad,empdial
man talking girlfriend carnival. so angry!,angry,empdial
"remember went college state, bit scared unknown. hard adjust, made friend quickly helped.",anxious,empdial
studied test 3 day straight week,content,empdial
yesterday something smelling awful kitchen lot search turned egg rotten counter.,angry,empdial
scared going home alone!,anxious,empdial
son swim meet,joyful,empdial
shocked friend surprise party,anxious,empdial
almost ready put venison wellington oven. think going come great.,joyful,empdial
day still frightened go near cemetery. get bad feeling,anxious,empdial
birthday last week. parent best friend organized whole trip miami u without telling thing along way!,anxious,empdial
wife celebrating 15 year marriage year. very lucky man wonderful partner.,sad,empdial
really glad family do.,joyful,empdial
retail store encountered lost child.,content,empdial
"saw scorpion house. trapped bowl, woke next day gone, even though bowl moved.",anxious,empdial
camping site booked got everything packed up. family get bed so get going. hate waiting.,angry,empdial
big test next week super nervous.,anxious,empdial
guy almost crashed week ago. really frustrating ran redlight,angry,empdial
"new printer work so awful, hate",angry,empdial
"mom very sad , every since brother moved",sad,empdial
someone rear ended wrecked car.,angry,empdial
cat attacked food!,angry,empdial
recently 18 month old started repeating word so much clearly.... make so happy!,joyful,empdial
"pissed, wife came home work went eat. even bother see wanted anything!",angry,empdial
date sure ate lot small girl.,joyful,empdial
"pizza hut ruined pizza, specifically asked no black olives. yuck",angry,empdial
"not wait new super smash bros, month away now!",joyful,empdial
year back really bad car accident. flipped truck multiple time ditch. extremely scary experience!,anxious,empdial
"first time went motorcycle, scared. knew husband anything hurt me. trusted life.",content,empdial
broke mother vintage tea pot.,sad,empdial
best friend coming visit tomorrow. so happy see her.,joyful,empdial
moved new house came home work giant spider crawling around.,anxious,empdial
"cinema's freak out. silence, darkness.",anxious,empdial
"asked friend get stuff party, pretty confident would pull through.",content,empdial
got haircut new suit. feel top world right now.,content,empdial
watched st jude infomercial last night. tore inside.,sad,empdial
husband trying baby,anxious,empdial
didnt win lotto,sad,empdial
neighbor's dog next door stop barking let sleep!,angry,empdial
2 working arm legs. so thankful not handicapped life.,content,empdial
many attempted abduction around lately. very scary,anxious,empdial
"saw snake garden day, although not dangerous spooked",anxious,empdial
pretty confident going place top ten marathon,content,empdial
mother law donated kidney cousin. got news that's patient well surgery!,joyful,empdial
can't seem make friends.,sad,empdial
younger wanted party birthday. ended not hearing party day suddenly birthday people showed randomly party.,anxious,empdial
