text,label,source
can't describe disgust situation.,angry,isear
woke one morning went kitchen discovered dog diarrhoea. small pile floor smell choking.,angry,isear
"felt unfairly treated airport, told use different counter domestic traffic .",angry,isear
person close told positive regard depended conduct.,sad,isear
scolded mother no reason.,angry,isear
drove stockholm first time drove stora hissingen road wrong exit.,anxious,isear
brother home watching tv program started tease joke hurt without knowing seriousness went on. got angry gave back me. moment felt anger knowing fault.,sad,isear
scolded sister without waiting explanation.,sad,isear
driving very dusty road night driver tried overtake very big truck find another big truck parked right front.,anxious,isear
several year ago caught riding train without ticket. station mistress treated like criminal almost.,sad,isear
"mother sent buy things. change brought back not right given away money friend thinking would not notice it. however, mother told change not correct.",sad,isear
situation sadness. afraid parent would distroy relationship.,anxious,isear
"student campus unnecessarily creating trouble heckle authority not achieve something concrete, interest.",angry,isear
"hooked girl kitwe. very beautiful standards, rare bird kind accepted boyfriend.",joyful,isear
"teasing girl, turned brother's dame.",sad,isear
"read diary girl living, another boy going around time back.",sad,isear
saw tv china not winning gold medal asian olympics.,sad,isear
"dog run died near house. pick up, cold glassy eyed, get rid corpse.",angry,isear
village bull jumped fence started chasing friend me. very frightened till climbed tree.,anxious,isear
"friend so intoxicated police came took away, later contacted parents.",sad,isear
lost something valuable sister.,sad,isear
exam well prepared. first part very well not know second part.,angry,isear
"first exposed dead bodies, dissecting purpose school medicine.",anxious,isear
saw friend's husband another woman.,angry,isear
took small boy's share choclale. guest so given larger share sweets.,sad,isear
"doctor belogradchik town determined wrong diagnosis son. month later, complex examination isul medical institute sofia , diagnosis categorically rejected.",angry,isear
failed one first year's courses.,sad,isear
"time attracted conduct socially degraded due ill consequences, feel guilty.",sad,isear
broke friend's badminton racket kept quiet it.,sad,isear
nearly walked blindworm saw crawl away.,angry,isear
"feeling graduation never dared speak relative friends. feeling would avoid situations, however not know reason this.",sad,isear
"undergo final examination secondary school, lived together girlfriend. afraid fail, appeard passed.",joyful,isear
"going home car late one night cold, dark windy. became rather panicky way house.",anxious,isear
"felt very guilty student, sitting front exam, asked question not show answers, though knew them.",sad,isear
guilt would apply.,sad,isear
ashamed shouted daughter marital break unfair way treated.,sad,isear
"walking wood night boyfriend. very romantic. suddenly heard car driving very slowly light out, looked looking something.",anxious,isear
love certain young man pretended love one day found another girlfriend also friend mine.,angry,isear
telling lie.,sad,isear
girl love smile me.,joyful,isear
"disgusted brother's behaviour kept throwing thing away anger, mum shouted him.",angry,isear
received letter acceptance cal.,joyful,isear
biking felt very bad problem heart respiration .,anxious,isear
boy friend left wanted persuade stay.,sad,isear
"watching film experimental operation cat's brain cat metal piece protruding eyes, mouth etc. keep head stable cut open.",angry,isear
happened brother promised give money school told failed fulfil promise day school started. became so angry thought future would ruined.,angry,isear
appeared not pregnant several week overtime.,joyful,isear
unknown person provoked verbaly physically.,angry,isear
"flirting girl already very good relationship. problem relationship, flirting increase feeling guilt.",sad,isear
old friend visited university.,joyful,isear
"found maggot food dinning hall, food gone bad.",angry,isear
week back received christmas card friend england. not written very long time showed still remembered me.,joyful,isear
situation car stolen.,angry,isear
set backs.,sad,isear
finding best friend cannot go english lectures.,sad,isear
"insulted couple good friend mine even tried hit drunk. next day, ashamed course.",sad,isear
felt shame discontinued education eight months.,sad,isear
father argument not help enough home.,angry,isear
sick husband bought piece cake.,joyful,isear
"experienced joy friend's 22nd birthday party. good food, good liquid, good company, good music, overall warm atmosphere. birthday girl communicate incredibly well. felt very content, warm inspired talking giving neck massage.",joyful,isear
korean judge cheating.,sad,isear
bought something bad shop refused change it.,angry,isear
"stormed room, hoping cool soft music three band radio cassette. young kaley explained, aunt sold wanted buy clothes.",angry,isear
passed last exam.,joyful,isear
playing urinated grandma's floor not go lavatory. cousin told grandma came.,sad,isear
hitch hiking man stopped gave lift nijmegen. ride asked whether fun. man fat tatooed.,angry,isear
met good friend mine long time.,joyful,isear
told computer teacher not want teach beacause prejudice.,angry,isear
dog ran thin ice last spring.,anxious,isear
student calling lecturer nickname not able find stop them.,sad,isear
